,bm_dim_2_np_16384,bm_dim_2_np_65536,bm_dim_2_np_262144,bm_dim_3_np_16384,bm_dim_3_np_65536,bm_dim_3_np_262144,bm_dim_4_np_16384,bm_dim_4_np_65536,bm_dim_4_np_262144,bm_dim_5_np_16384,bm_dim_5_np_65536,bm_dim_5_np_262144,bm_dim_6_np_16384,bm_dim_6_np_65536,bm_dim_6_np_262144,bm_dim_7_np_16384,bm_dim_7_np_65536,bm_dim_7_np_262144,bm_dim_8_np_16384,bm_dim_8_np_65536,bm_dim_8_np_262144
0,0.00036524556344375014,0.0007728273631073534,0.0014841408701613545,0.00032894007745198905,0.0006052636308595538,0.0018804166465997696,0.0003982755879405886,0.0006828409386798739,0.0023066229186952114,0.00035751471295952797,0.0007202929700724781,0.0030516928527504206,0.00038226955803111196,0.0008962147985585034,0.004310669377446175,0.0004022826615255326,0.0010269699851050973,0.005749019794166088,0.0004205030563753098,0.001251594047062099,0.007201057858765125
1,1.2644529306271579e-05,6.611684511881322e-05,6.309610034804791e-05,5.096456789033255e-06,2.667201988515444e-05,7.460788037860766e-05,1.4850779734842945e-05,0.00010009543620981276,8.489310130244121e-05,1.0219867363048252e-05,2.4722152375034057e-05,5.159169086255133e-05,1.4192156413628254e-05,3.541077603586018e-05,3.1266987207345665e-05,1.5900210200925358e-05,1.8524762708693743e-05,1.8833343347068876e-05,1.9443818018771708e-05,2.6506842914386652e-05,3.761503830901347e-05
2,0.0009491356904618442,0.0005070100887678564,0.001561904326081276,0.0002662133483681828,0.0007234290242195129,0.004549884237349033,0.0004778232832904905,0.0013372109970077872,0.008196513168513775,0.0005306655657477677,0.0030333446338772774,0.012936601415276527,0.0007940767682157457,0.004654375836253166,0.018803246319293976,0.0010425877990201116,0.00643320893868804,0.025900037959218025,0.0015537645667791367,0.00835149735212326,0.03407490998506546
3,0.0013699920382350683,2.7808137019746937e-06,5.9052723372587934e-05,9.285156920668669e-06,6.308958836598322e-05,0.00010575752821750939,0.00029289606027305126,8.200507727451622e-05,4.663278014049865e-05,2.3451160814147443e-05,3.4037631849059835e-05,6.607488467125222e-05,1.789296220522374e-05,3.7474830605788156e-05,7.488158735213801e-05,1.8374041246715933e-05,3.49775655195117e-05,5.052009510109201e-05,2.4824825231917202e-05,3.021038355655037e-05,7.371998071903363e-05
4,6.250204023672268e-05,0.00012012232764391229,0.00042317932820878923,5.514098302228376e-05,0.00013093583402223885,0.0004882083158008754,6.387555913534015e-05,0.00014699735038448125,0.0005718978936783969,6.059591396478936e-05,0.00016977920313365757,0.0007507079280912876,6.451021909015253e-05,0.00019980338402092457,0.0010791121749207377,7.366685167653486e-05,0.0002348550915485248,0.001485450193285942,8.048426388995722e-05,0.0002695039729587734,0.001883711782284081
5,3.469095020136592e-07,4.689181025696598e-07,4.6255931351879553e-07,1.1132655117762624e-06,3.8500044752254325e-07,8.295379302580841e-06,1.1148098337798729e-06,2.2414280920202145e-06,1.0362186912971083e-05,2.4235430373664713e-06,5.130926865604124e-07,1.931398037413601e-05,2.57850138041249e-06,6.035348292243725e-07,1.2416673598636407e-05,3.6664700928668026e-06,1.0935382306342945e-06,1.917226836667396e-05,4.0983882172440644e-06,2.5176470899168635e-06,1.021228945319308e-05
